time_stamp,pm2.5_atm,pm10.0_atm
2021-09-19T00:00:00Z,3.6935000000000002,4.000500000000001
2021-09-20T00:00:00Z,1.2454999999999998,1.35
2021-09-21T00:00:00Z,0.8765000000000001,0.9625
2021-09-22T00:00:00Z,1.8054999999999999,1.9575
2021-09-23T00:00:00Z,5.342499999999999,5.77
2021-09-24T00:00:00Z,10.71,11.411
2021-09-25T00:00:00Z,8.9585,9.56
2021-09-26T00:00:00Z,7.6195,8.157
2021-09-27T00:00:00Z,16.615000000000002,18.2265
2021-09-28T00:00:00Z,12.8855,14.0375
2021-09-29T00:00:00Z,1.4634999999999998,1.6385
2021-09-30T00:00:00Z,2.1915,2.3835
2021-10-01T00:00:00Z,6.2715,6.8375
2021-10-02T00:00:00Z,5.955500000000001,6.477
2021-10-03T00:00:00Z,7.401,8.095500000000001
2021-10-04T00:00:00Z,4.1739999999999995,4.5455000000000005
2021-10-05T00:00:00Z,7.9055,8.716000000000001
2021-10-06T00:00:00Z,2.814,3.0235000000000003
2021-10-07T00:00:00Z,4.3149999999999995,4.6785
2021-10-08T00:00:00Z,5.258,5.648
2021-10-09T00:00:00Z,1.375,1.5025
2021-10-10T00:00:00Z,10.936,11.633
2021-10-11T00:00:00Z,13.9745,14.849
2021-10-12T00:00:00Z,1.5735000000000001,1.7174999999999998
2021-10-13T00:00:00Z,3.8939999999999997,4.121499999999999
2021-10-14T00:00:00Z,2.6365,2.8165
2021-10-15T00:00:00Z,1.3785,1.4849999999999999
2021-10-16T00:00:00Z,4.3195,4.5705
2021-10-17T00:00:00Z,7.019500000000001,7.4775
2021-10-18T00:00:00Z,3.2565,3.4965
2021-10-19T00:00:00Z,1.5075,1.6195
2021-10-20T00:00:00Z,4.9165,5.1895
2021-10-21T00:00:00Z,5.5455000000000005,5.936
2021-10-22T00:00:00Z,3.545,3.7935
2021-10-23T00:00:00Z,2.552,2.7885
2021-10-24T00:00:00Z,9.5755,10.315999999999999
2021-10-25T00:00:00Z,0.4565,0.5569999999999999
2021-10-26T00:00:00Z,0.2615,0.2955
2021-10-27T00:00:00Z,2.985,3.136
2021-10-28T00:00:00Z,3.365,3.575
2021-10-29T00:00:00Z,3.5615,3.7714999999999996
2021-10-30T00:00:00Z,6.032,6.353
2021-10-31T00:00:00Z,12.3745,13.0225
2021-11-01T00:00:00Z,19.8285,20.97
2021-11-02T00:00:00Z,8.254000000000001,8.754000000000001
2021-11-03T00:00:00Z,2.7755,2.949
2021-11-04T00:00:00Z,3.4645,3.6885000000000003
2021-11-05T00:00:00Z,9.891,10.530000000000001
2021-11-06T00:00:00Z,3.7729999999999997,4.0280000000000005
2021-11-07T00:00:00Z,3.781,4.019
2021-11-08T00:00:00Z,5.557,5.916499999999999
2021-11-09T00:00:00Z,12.3265,13.3725
2021-11-10T00:00:00Z,2.4385,2.625
2021-11-11T00:00:00Z,5.669499999999999,6.0615000000000006
2021-11-12T00:00:00Z,5.7995,6.2115
2021-11-13T00:00:00Z,2.95,3.177
2021-11-14T00:00:00Z,5.146,5.446
2021-11-15T00:00:00Z,3.217,3.464
2021-11-16T00:00:00Z,2.3145,2.575
2021-11-17T00:00:00Z,0.802,0.9015
2021-11-18T00:00:00Z,4.6899999999999995,4.9775
2021-11-19T00:00:00Z,12.9085,13.5945
2021-11-20T00:00:00Z,17.8295,19.3785
2021-11-21T00:00:00Z,4.9645,5.208
2021-11-22T00:00:00Z,10.7465,11.392
2021-11-23T00:00:00Z,19.984499999999997,21.369500000000002
2021-11-24T00:00:00Z,2.5445,2.799
2021-11-25T00:00:00Z,3.6875,3.8979999999999997
2021-11-26T00:00:00Z,11.7575,12.4275
2021-11-27T00:00:00Z,18.6625,20.0085
2021-11-28T00:00:00Z,20.8445,22.796
2021-11-29T00:00:00Z,18.0315,19.6175
2021-11-30T00:00:00Z,24.104,26.6935
2021-12-01T00:00:00Z,16.178,17.698
2021-12-02T00:00:00Z,19.177,20.8535
2021-12-03T00:00:00Z,23.807000000000002,27.4565
2021-12-04T00:00:00Z,24.817999999999998,28.198999999999998
2021-12-05T00:00:00Z,10.6955,11.587
2021-12-06T00:00:00Z,7.3629999999999995,8.030000000000001
2021-12-07T00:00:00Z,16.880499999999998,17.764499999999998
2021-12-08T00:00:00Z,4.297000000000001,4.6240000000000006
2021-12-09T00:00:00Z,3.2795,3.5045
2021-12-10T00:00:00Z,1.246,1.363
2021-12-11T00:00:00Z,2.496,2.712
2021-12-12T00:00:00Z,2.6065,2.8375
