time_stamp,pm2.5_atm,pm10.0_atm
2020-11-23T00:00:00Z,27.026,32.1685
2020-11-24T00:00:00Z,16.4215,19.9745
2020-11-25T00:00:00Z,13.003,15.172
2020-11-26T00:00:00Z,4.088,4.84
2020-11-27T00:00:00Z,5.336,6.2515
2020-11-28T00:00:00Z,13.2025,15.417
2020-11-29T00:00:00Z,27.289,32.3885
2020-11-30T00:00:00Z,31.525,38.8645
2020-12-01T00:00:00Z,16.345,20.6565
2020-12-02T00:00:00Z,6.186,7.3695
2020-12-03T00:00:00Z,9.6285,11.3925
2020-12-04T00:00:00Z,17.096,20.0345
2020-12-05T00:00:00Z,33.5825,39.8215
2020-12-06T00:00:00Z,48.189,62.672
2020-12-07T00:00:00Z,48.9805,65.5765
2020-12-08T00:00:00Z,46.129,61.8535
2020-12-09T00:00:00Z,44.389,59.294
2020-12-10T00:00:00Z,50.4495,68.6205
2020-12-11T00:00:00Z,35.8285,46.2005
2020-12-12T00:00:00Z,14.5115,17.4485
2020-12-13T00:00:00Z,7.293,8.8555
2020-12-14T00:00:00Z,19.8285,23.3755
2020-12-15T00:00:00Z,9.3835,11.107
2020-12-16T00:00:00Z,8.962,10.8635
2020-12-17T00:00:00Z,6.407,7.715
2020-12-18T00:00:00Z,9.1605,11.164
2020-12-19T00:00:00Z,13.8085,16.031
2020-12-20T00:00:00Z,11.5855,13.2585
2020-12-21T00:00:00Z,8.0585,9.2095
2020-12-22T00:00:00Z,6.8545,7.957
2020-12-23T00:00:00Z,0.34,0.5535
2020-12-24T00:00:00Z,5.543,6.703
2020-12-25T00:00:00Z,22.272,25.681
2020-12-26T00:00:00Z,38.846,46.477
2020-12-27T00:00:00Z,25.5195,31.0235
2020-12-28T00:00:00Z,12.3575,14.6505
2020-12-29T00:00:00Z,8.756,10.718
2020-12-30T00:00:00Z,20.9775,25.662
2020-12-31T00:00:00Z,25.1285,30.725
2021-01-01T00:00:00Z,43.713,58.471
2021-01-02T00:00:00Z,20.4895,25.854
2021-01-03T00:00:00Z,19.721,24.5855
2021-01-04T00:00:00Z,18.1615,21.075
2021-01-05T00:00:00Z,12.199,15.001
2021-01-06T00:00:00Z,4.0475,5.0425
2021-01-07T00:00:00Z,17.469,19.946
2021-01-08T00:00:00Z,17.757,21.057
2021-01-09T00:00:00Z,32.22,40.013
2021-01-10T00:00:00Z,13.5065,15.77
2021-01-11T00:00:00Z,32.465,39.519
2021-01-12T00:00:00Z,43.5915,57.572
2021-01-13T00:00:00Z,38.051,51.0095
2021-01-14T00:00:00Z,9.3155,12.1575
2021-01-15T00:00:00Z,5.5115,6.6885
2021-01-16T00:00:00Z,19.333,21.4155
2021-01-17T00:00:00Z,23.872,28.145
2021-01-18T00:00:00Z,18.415,21.8945
2021-01-19T00:00:00Z,4.0825,4.9955
2021-01-20T00:00:00Z,6.5505,7.8295
2021-01-21T00:00:00Z,27.52,31.934
2021-01-22T00:00:00Z,30.0125,36.6325
2021-01-23T00:00:00Z,2.076,2.52
2021-01-24T00:00:00Z,14.347,17.1535
2021-01-25T00:00:00Z,25.8435,32.7295
2021-01-26T00:00:00Z,22.585,27.7835
2021-01-27T00:00:00Z,3.3495,4.135
2021-01-28T00:00:00Z,1.229,1.4745
2021-01-29T00:00:00Z,0.6875,0.8985
2021-01-30T00:00:00Z,2.088,2.5545
2021-01-31T00:00:00Z,5.418,6.348
2021-02-01T00:00:00Z,16.313,18.794
2021-02-02T00:00:00Z,30.8005,36.5355
2021-02-03T00:00:00Z,4.899,6.0255
2021-02-04T00:00:00Z,0.526,0.893
2021-02-05T00:00:00Z,1.407,2.15
2021-02-06T00:00:00Z,4.962,7.5705
2021-02-07T00:00:00Z,1.9005,2.6175
2021-02-08T00:00:00Z,4.444,5.6555
2021-02-09T00:00:00Z,3.4045,4.3135
2021-02-10T00:00:00Z,4.1505,4.977
2021-02-11T00:00:00Z,8.0835,9.7225
2021-02-12T00:00:00Z,1.297,1.554
2021-02-13T00:00:00Z,5.0965,5.875
2021-02-14T00:00:00Z,3.1705,4.005
2021-02-15T00:00:00Z,6.4745,7.617
2021-02-16T00:00:00Z,2.075,2.5805
2021-02-17T00:00:00Z,2.813,3.1745
2021-02-18T00:00:00Z,6.9675,7.887
2021-02-19T00:00:00Z,3.8415,4.5075
2021-02-20T00:00:00Z,3.443,4.056
2021-02-21T00:00:00Z,0.4015,0.542
2021-02-22T00:00:00Z,4.309,5.2115
2021-02-23T00:00:00Z,4.4305,5.3385
2021-02-24T00:00:00Z,4.2695,5.1525
2021-02-25T00:00:00Z,1.5725,1.9995
2021-02-26T00:00:00Z,1.894,2.328
2021-02-27T00:00:00Z,1.0915,1.3285
2021-02-28T00:00:00Z,5.3005,6.3215
2021-03-01T00:00:00Z,6.8855,8.123
2021-03-02T00:00:00Z,15.4845,18.0115
2021-03-03T00:00:00Z,12.5985,15.163
2021-03-04T00:00:00Z,10.3045,11.9155
2021-03-05T00:00:00Z,9.0655,10.5155
2021-03-06T00:00:00Z,6.096,7.4275
2021-03-07T00:00:00Z,3.6505,4.881
2021-03-08T00:00:00Z,4.3685,5.485
2021-03-09T00:00:00Z,2.109,3.1765
2021-03-10T00:00:00Z,2.9725,3.8745
2021-03-11T00:00:00Z,4.5145,5.5285
2021-03-12T00:00:00Z,11.5255,13.9405
2021-03-13T00:00:00Z,4.8785,5.8255
2021-03-14T00:00:00Z,9.594,11.221
2021-03-15T00:00:00Z,3.0015,3.6485
2021-03-16T00:00:00Z,3.9855,4.626
2021-03-17T00:00:00Z,9.835,11.264
2021-03-18T00:00:00Z,6.8125,7.7825
2021-03-19T00:00:00Z,4.203,4.9145
2021-03-20T00:00:00Z,1.3095,1.724
2021-03-21T00:00:00Z,4.6305,5.4945
2021-03-22T00:00:00Z,5.07,5.7575
2021-03-23T00:00:00Z,21.121,25.415
2021-03-24T00:00:00Z,1.5255,1.8545
2021-03-25T00:00:00Z,1.893,2.3865
2021-03-26T00:00:00Z,8.0805,9.32
2021-03-27T00:00:00Z,5.271,5.9735
2021-03-28T00:00:00Z,4.7455,5.614
2021-03-29T00:00:00Z,2.233,3.202
2021-03-30T00:00:00Z,1.577,2.1695
