time_stamp,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2022-05-03T00:00:00Z,0.4,0.4,,0.2,0.2,,0.2,0.2,,0.438,0.438,,0.438,0.438,
2022-05-04T00:00:00Z,1.1,1.1,,1.384,1.384,,1.583,1.583,,1.645,1.645,,1.825,1.825,
2022-05-05T00:00:00Z,0.8,0.8,,0.558,0.558,,0.558,0.558,,0.792,0.792,,0.792,0.792,
2022-05-06T00:00:00Z,2.3,2.3,,3.013,3.013,,3.473,3.473,,3.715,3.715,,3.962,3.962,
2022-05-07T00:00:00Z,1,1,,1.239,1.239,,1.239,1.239,,2.003,2.003,,2.003,2.003,
2022-05-08T00:00:00Z,11.6,11.6,,14.314,14.314,,20.451,20.451,,15.863,15.863,,22.107,22.107,
2022-05-09T00:00:00Z,1,1,,1.246,1.246,,1.251,1.251,,1.845,1.845,,1.846,1.846,
2022-05-10T00:00:00Z,0.5,0.5,,0.374,0.374,,0.374,0.374,,0.633,0.633,,0.633,0.633,
2022-05-11T00:00:00Z,0.8,0.8,,0.728,0.728,,0.728,0.728,,1.03,1.03,,1.03,1.03,
2022-05-12T00:00:00Z,0.2,0.2,,0.03,0.03,,0.03,0.03,,0.138,0.138,,0.138,0.138,
2022-05-13T00:00:00Z,0.7,0.7,,0.406,0.406,,0.406,0.406,,0.626,0.626,,0.626,0.626,
2022-05-14T00:00:00Z,3.9,3.9,,5.752,5.752,,6.46,6.46,,6.97,6.97,,7.551,7.551,
2022-05-15T00:00:00Z,2.2,2.2,,2.887,2.887,,3.06,3.06,,3.431,3.431,,3.527,3.527,
2022-05-16T00:00:00Z,0.8,0.8,,0.598,0.598,,0.598,0.598,,0.828,0.828,,0.828,0.828,
2022-05-17T00:00:00Z,0.7,0.7,,0.533,0.533,,0.533,0.533,,0.852,0.852,,0.852,0.852,
2022-05-18T00:00:00Z,1.4,1.4,,1.72,1.72,,1.72,1.72,,2.078,2.078,,2.078,2.078,
2022-05-19T00:00:00Z,0.9,0.9,,0.638,0.638,,0.638,0.638,,0.868,0.868,,0.868,0.868,
2022-05-20T00:00:00Z,0.9,0.9,,0.798,0.798,,0.798,0.798,,1.219,1.219,,1.219,1.219,
2022-05-21T00:00:00Z,0.5,0.5,,0.192,0.192,,0.192,0.192,,0.363,0.363,,0.363,0.363,
2022-05-22T00:00:00Z,1.7,1.7,,2.195,2.195,,2.195,2.195,,2.832,2.832,,2.832,2.832,
2022-05-23T00:00:00Z,4.7,4.7,,5.777,5.777,,8.083,8.083,,7.148,7.148,,9.577,9.577,
2022-05-24T00:00:00Z,2.2,2.2,,3.035,3.035,,3.223,3.223,,3.704,3.704,,3.801,3.801,
2022-05-25T00:00:00Z,1.9,1.9,,2.35,2.35,,2.35,2.35,,2.84,2.84,,2.84,2.84,
2022-05-26T00:00:00Z,1.3,1.3,,1.359,1.359,,1.359,1.359,,1.778,1.778,,1.778,1.778,
2022-05-27T00:00:00Z,0.6,0.6,,0.267,0.267,,0.267,0.267,,0.4,0.4,,0.4,0.4,
2022-05-28T00:00:00Z,1.7,1.7,,2.114,2.114,,2.114,2.114,,2.41,2.41,,2.41,2.41,
2022-05-29T00:00:00Z,5.5,5.5,,6.719,6.719,,9.294,9.294,,7.571,7.571,,10.131,10.131,
2022-05-30T00:00:00Z,6.9,6.9,,9.621,9.621,,12.626,12.626,,10.88,10.88,,13.404,13.404,
2022-05-31T00:00:00Z,0.8,0.8,,0.62,0.62,,0.62,0.62,,0.775,0.775,,0.775,0.775,
2022-06-01T00:00:00Z,1.2,1.2,,1.327,1.327,,1.33,1.33,,1.714,1.714,,1.714,1.714,
2022-06-02T00:00:00Z,1.2,1.2,,1.23,1.23,,1.23,1.23,,1.532,1.532,,1.532,1.532,
2022-06-03T00:00:00Z,1.5,1.5,,1.804,1.804,,1.805,1.805,,2.146,2.146,,2.146,2.146,
2022-06-04T00:00:00Z,0.8,0.8,,0.543,0.543,,0.543,0.543,,0.776,0.776,,0.776,0.776,
2022-06-05T00:00:00Z,1.7,1.7,,1.671,1.671,,2.417,2.417,,2.005,2.005,,2.838,2.838,
2022-06-06T00:00:00Z,2.4,2.4,,3.044,3.044,,3.58,3.58,,3.687,3.687,,4.102,4.102,
2022-06-07T00:00:00Z,1.7,1.7,,2.189,2.189,,2.271,2.271,,2.649,2.649,,2.669,2.669,
2022-06-08T00:00:00Z,1,1,,0.768,0.768,,0.768,0.768,,1.012,1.012,,1.012,1.012,
2022-06-09T00:00:00Z,0.8,0.8,,0.673,0.673,,0.673,0.673,,0.893,0.893,,0.893,0.893,
2022-06-10T00:00:00Z,2,2,,2.725,2.725,,2.936,2.936,,3.284,3.284,,3.37,3.37,
2022-06-11T00:00:00Z,0.7,0.7,,0.338,0.338,,0.338,0.338,,0.486,0.486,,0.486,0.486,
2022-06-12T00:00:00Z,0.8,0.8,,0.546,0.546,,0.546,0.546,,0.72,0.72,,0.72,0.72,
2022-06-13T00:00:00Z,0.7,0.7,,0.541,0.541,,0.541,0.541,,0.816,0.816,,0.816,0.816,
2022-06-14T00:00:00Z,0.8,0.8,,0.704,0.704,,0.704,0.704,,1.032,1.032,,1.032,1.032,
2022-06-15T00:00:00Z,5.7,5.7,,9.068,9.068,,9.537,9.537,,10.249,10.249,,10.429,10.429,
2022-06-16T00:00:00Z,1.6,1.6,,1.851,1.851,,1.857,1.857,,2.171,2.171,,2.176,2.176,
2022-06-17T00:00:00Z,1,1,,0.966,0.966,,0.966,0.966,,1.293,1.293,,1.293,1.293,
2022-06-18T00:00:00Z,1.7,1.7,,2.249,2.249,,2.274,2.274,,2.709,2.709,,2.71,2.71,
2022-06-19T00:00:00Z,1.9,1.9,,2.508,2.508,,2.629,2.629,,3.047,3.047,,3.061,3.061,
2022-06-20T00:00:00Z,0.5,0.5,,0.181,0.181,,0.181,0.181,,0.403,0.403,,0.403,0.403,
2022-06-21T00:00:00Z,0.6,0.6,,0.248,0.248,,0.248,0.248,,0.449,0.449,,0.449,0.449,
2022-06-22T00:00:00Z,0.6,0.6,,0.269,0.269,,0.269,0.269,,0.389,0.389,,0.389,0.389,
2022-06-23T00:00:00Z,0.8,0.8,,0.567,0.567,,0.567,0.567,,0.744,0.744,,0.744,0.744,
2022-06-24T00:00:00Z,1,1,,0.846,0.846,,0.846,0.846,,1.156,1.156,,1.156,1.156,
2022-06-25T00:00:00Z,0.7,0.7,,0.365,0.365,,0.365,0.365,,0.471,0.471,,0.471,0.471,
2022-06-26T00:00:00Z,1.3,1.3,,1.401,1.401,,1.401,1.401,,1.59,1.59,,1.59,1.59,
2022-06-27T00:00:00Z,1.3,1.3,,1.306,1.306,,1.306,1.306,,1.552,1.552,,1.552,1.552,
2022-06-28T00:00:00Z,1,1,,0.828,0.828,,0.828,0.828,,0.993,0.993,,0.993,0.993,
2022-06-29T00:00:00Z,0.5,0.5,,0.095,0.095,,0.095,0.095,,0.165,0.165,,0.165,0.165,
2022-06-30T00:00:00Z,0.7,0.7,,0.358,0.358,,0.358,0.358,,0.49,0.49,,0.49,0.49,
2022-07-01T00:00:00Z,0.8,0.8,,0.466,0.466,,0.466,0.466,,0.643,0.643,,0.643,0.643,
2022-07-02T00:00:00Z,0.6,0.6,,0.28,0.28,,0.28,0.28,,0.415,0.415,,0.415,0.415,
2022-07-03T00:00:00Z,1,1,,1.183,1.183,,1.22,1.22,,1.396,1.396,,1.4,1.4,
2022-07-04T00:00:00Z,5,5,,6.109,6.109,,8.416,8.416,,6.827,6.827,,9.01,9.01,
2022-07-05T00:00:00Z,1.6,1.6,,2.106,2.106,,2.14,2.14,,2.42,2.42,,2.424,2.424,
2022-07-06T00:00:00Z,0.5,0.5,,0.205,0.205,,0.205,0.205,,0.35,0.35,,0.35,0.35,
2022-07-07T00:00:00Z,1.4,1.4,,1.843,1.843,,1.911,1.911,,2.125,2.125,,2.131,2.131,
2022-07-08T00:00:00Z,0.2,0.2,,0.014,0.014,,0.014,0.014,,0.057,0.057,,0.057,0.057,
2022-07-09T00:00:00Z,0.8,0.8,,0.557,0.557,,0.557,0.557,,0.694,0.694,,0.694,0.694,
2022-07-10T00:00:00Z,0.8,0.8,,0.87,0.87,,0.87,0.87,,1.008,1.008,,1.008,1.008,
2022-07-11T00:00:00Z,0.7,0.7,,0.396,0.396,,0.396,0.396,,0.52,0.52,,0.52,0.52,
2022-07-12T00:00:00Z,0.5,0.5,,0.241,0.241,,0.241,0.241,,0.35,0.35,,0.35,0.35,
2022-07-13T00:00:00Z,1.8,1.8,,1.904,1.904,,2.574,2.574,,2.266,2.266,,2.806,2.806,
2022-07-14T00:00:00Z,1.3,1.3,,1.482,1.482,,1.506,1.506,,1.647,1.647,,1.647,1.647,
2022-07-15T00:00:00Z,0.6,0.6,,0.516,0.516,,0.516,0.516,,0.605,0.605,,0.605,0.605,
2022-07-16T00:00:00Z,1,1,,0.956,0.956,,0.957,0.957,,1.233,1.233,,1.233,1.233,
2022-07-17T00:00:00Z,0.5,0.5,,0.166,0.166,,0.166,0.166,,0.264,0.264,,0.264,0.264,
2022-07-18T00:00:00Z,0.7,0.7,,0.606,0.606,,0.606,0.606,,0.73,0.73,,0.73,0.73,
2022-07-19T00:00:00Z,0.5,0.5,,0.256,0.256,,0.256,0.256,,0.408,0.408,,0.408,0.408,
2022-07-20T00:00:00Z,1.4,1.4,,1.804,1.804,,1.824,1.824,,2.203,2.203,,2.206,2.206,
2022-07-21T00:00:00Z,1.7,1.7,,2.309,2.309,,2.325,2.325,,2.874,2.874,,2.878,2.878,
2022-07-22T00:00:00Z,0.8,0.8,,0.564,0.564,,0.63,0.63,,0.727,0.727,,0.791,0.791,
2022-07-23T00:00:00Z,0.8,0.8,,0.549,0.549,,0.549,0.549,,0.682,0.682,,0.682,0.682,
2022-07-24T00:00:00Z,2.4,2.4,,3.395,3.395,,3.709,3.709,,4.43,4.43,,4.754,4.754,
2022-07-25T00:00:00Z,1,1,,0.781,0.781,,0.781,0.781,,1.001,1.001,,1.001,1.001,
2022-07-26T00:00:00Z,1.4,1.4,,1.502,1.502,,1.502,1.502,,1.69,1.69,,1.69,1.69,
2022-07-27T00:00:00Z,1.9,1.9,,2.522,2.522,,2.592,2.592,,2.972,2.972,,2.989,2.989,
2022-07-28T00:00:00Z,5.2,5.2,,6.515,6.515,,8.699,8.699,,7.597,7.597,,9.382,9.382,
2022-07-29T00:00:00Z,0.6,0.6,,0.298,0.298,,0.298,0.298,,0.402,0.402,,0.402,0.402,
2022-07-30T00:00:00Z,0.5,0.5,,0.171,0.171,,0.171,0.171,,0.256,0.256,,0.256,0.256,
2022-07-31T00:00:00Z,0.7,0.7,,0.426,0.426,,0.426,0.426,,0.529,0.529,,0.529,0.529,
2022-08-01T00:00:00Z,0.9,0.9,,0.797,0.797,,0.799,0.799,,0.956,0.956,,0.956,0.956,
2022-08-02T00:00:00Z,0.3,0.3,,0.07,0.07,,0.07,0.07,,0.128,0.128,,0.128,0.128,
2022-08-03T00:00:00Z,1.7,1.7,,1.869,1.869,,2.243,2.243,,2.291,2.291,,2.662,2.662,
2022-08-04T00:00:00Z,1.4,1.4,,1.684,1.684,,1.732,1.732,,1.99,1.99,,2.008,2.008,
2022-08-05T00:00:00Z,0.9,0.9,,0.635,0.635,,0.635,0.635,,0.791,0.791,,0.791,0.791,
2022-08-06T00:00:00Z,4.5,4.5,,6.123,6.123,,7.472,7.472,,7.148,7.148,,8.346,8.346,
2022-08-07T00:00:00Z,1.7,1.7,,2.117,2.117,,2.117,2.117,,2.374,2.374,,2.374,2.374,
2022-08-08T00:00:00Z,1.1,1.1,,1.006,1.006,,1.021,1.021,,1.162,1.162,,1.174,1.174,
2022-08-09T00:00:00Z,1.7,1.7,,2.196,2.196,,2.321,2.321,,2.654,2.654,,2.739,2.739,
2022-08-10T00:00:00Z,0.5,0.5,,0.254,0.254,,0.254,0.254,,0.355,0.355,,0.355,0.355,
2022-08-11T00:00:00Z,0.3,0.3,,0.052,0.052,,0.052,0.052,,0.135,0.135,,0.135,0.135,
2022-08-12T00:00:00Z,0.4,0.4,,0.179,0.179,,0.179,0.179,,0.257,0.257,,0.257,0.257,
2022-08-13T00:00:00Z,0.3,0.3,,0.022,0.022,,0.022,0.022,,0.062,0.062,,0.062,0.062,
2022-08-14T00:00:00Z,4.1,4.1,,5.401,5.401,,6.986,6.986,,6.132,6.132,,7.616,7.616,
2022-08-15T00:00:00Z,0.6,0.6,,0.53,0.53,,0.53,0.53,,0.645,0.645,,0.645,0.645,
2022-08-16T00:00:00Z,0.4,0.4,,0.15,0.15,,0.15,0.15,,0.252,0.252,,0.252,0.252,
2022-08-17T00:00:00Z,4,4,,5.321,5.321,,6.525,6.525,,6.019,6.019,,6.984,6.984,
2022-08-18T00:00:00Z,0.7,0.7,,0.358,0.358,,0.358,0.358,,0.463,0.463,,0.463,0.463,
2022-08-19T00:00:00Z,0.4,0.4,,0.145,0.145,,0.145,0.145,,0.21,0.21,,0.21,0.21,
2022-08-20T00:00:00Z,0.8,0.8,,0.56,0.56,,0.56,0.56,,0.74,0.74,,0.74,0.74,
2022-08-21T00:00:00Z,1.5,1.5,,1.739,1.739,,1.739,1.739,,2.033,2.033,,2.033,2.033,
2022-08-22T00:00:00Z,0.5,0.5,,0.256,0.256,,0.256,0.256,,0.348,0.348,,0.348,0.348,
2022-08-23T00:00:00Z,0.6,0.6,,0.291,0.291,,0.291,0.291,,0.387,0.387,,0.387,0.387,
2022-08-24T00:00:00Z,0.6,0.6,,0.292,0.292,,0.292,0.292,,0.411,0.411,,0.411,0.411,
2022-08-25T00:00:00Z,0.5,0.5,,0.322,0.322,,0.322,0.322,,0.452,0.452,,0.452,0.452,
2022-08-26T00:00:00Z,1.8,1.8,,2.327,2.327,,2.727,2.727,,2.863,2.863,,3.222,3.222,
2022-08-27T00:00:00Z,0.5,0.5,,0.247,0.247,,0.247,0.247,,0.388,0.388,,0.388,0.388,
2022-08-28T00:00:00Z,7.1,7.1,,9.303,9.303,,11.998,11.998,,10.319,10.319,,12.904,12.904,
2022-08-29T00:00:00Z,2.2,2.2,,2.914,2.914,,2.914,2.914,,3.289,3.289,,3.289,3.289,
2022-08-30T00:00:00Z,1.3,1.3,,1.222,1.222,,1.222,1.222,,1.455,1.455,,1.455,1.455,
2022-08-31T00:00:00Z,0.8,0.8,,0.545,0.545,,0.545,0.545,,0.694,0.694,,0.694,0.694,
2022-09-01T00:00:00Z,0.7,0.7,,0.414,0.414,,0.414,0.414,,0.567,0.567,,0.567,0.567,
2022-09-02T00:00:00Z,1.1,1.1,,1.022,1.022,,1.022,1.022,,1.215,1.215,,1.215,1.215,
2022-09-03T00:00:00Z,1,1,,0.791,0.791,,0.791,0.791,,0.896,0.896,,0.896,0.896,
2022-09-04T00:00:00Z,1.1,1.1,,0.516,0.516,,0.516,0.516,,0.605,0.605,,0.605,0.605,
2022-09-05T00:00:00Z,1.1,1.1,,0.533,0.533,,0.533,0.533,,0.658,0.658,,0.658,0.658,
2022-09-06T00:00:00Z,1.1,1.1,,0.922,0.922,,0.922,0.922,,1.121,1.121,,1.121,1.121,
2022-09-07T00:00:00Z,1.3,1.3,,1.119,1.119,,1.372,1.372,,1.43,1.43,,1.723,1.723,
2022-09-08T00:00:00Z,3.2,3.2,,4.459,4.459,,4.877,4.877,,5.279,5.279,,5.62,5.62,
2022-09-09T00:00:00Z,2.4,2.4,,3.302,3.302,,3.301,3.301,,3.619,3.619,,3.619,3.619,
2022-09-10T00:00:00Z,4.3,4.3,,6.842,6.842,,6.842,6.842,,7.47,7.47,,7.47,7.47,
2022-09-11T00:00:00Z,9.7,9.7,,13.568,13.568,,16.614,16.614,,15.14,15.14,,18.328,18.328,
2022-09-12T00:00:00Z,3.7,3.7,,5.631,5.631,,5.668,5.668,,6.17,6.17,,6.179,6.179,
2022-09-13T00:00:00Z,4.1,4.1,,5.091,5.091,,6.827,6.827,,6.156,6.156,,8.278,8.278,
2022-09-14T00:00:00Z,1.4,1.4,,1.599,1.599,,1.599,1.599,,1.871,1.871,,1.871,1.871,
2022-09-15T00:00:00Z,3.3,3.3,,4.478,4.478,,5.069,5.069,,5.123,5.123,,5.483,5.483,
2022-09-16T00:00:00Z,1.4,1.4,,1.703,1.703,,1.855,1.855,,2.185,2.185,,2.295,2.295,
2022-09-17T00:00:00Z,1,1,,0.879,0.879,,0.879,0.879,,1.053,1.053,,1.053,1.053,
2022-09-18T00:00:00Z,1.3,1.3,,1.383,1.383,,1.383,1.383,,1.665,1.665,,1.665,1.665,
2022-09-19T00:00:00Z,0.5,0.5,,0.237,0.237,,0.237,0.237,,0.438,0.438,,0.438,0.438,
2022-09-20T00:00:00Z,0.6,0.6,,0.223,0.223,,0.223,0.223,,0.381,0.381,,0.381,0.381,
2022-09-21T00:00:00Z,1.3,1.3,,1.426,1.426,,1.426,1.426,,1.764,1.764,,1.764,1.764,
2022-09-22T00:00:00Z,0.9,0.9,,0.704,0.704,,0.704,0.704,,0.93,0.93,,0.93,0.93,
2022-09-23T00:00:00Z,1.5,1.5,,1.848,1.848,,1.848,1.848,,2.105,2.105,,2.105,2.105,
2022-09-24T00:00:00Z,1,1,,1.09,1.09,,1.09,1.09,,1.308,1.308,,1.308,1.308,
2022-09-25T00:00:00Z,1.1,1.1,,1.221,1.221,,1.221,1.221,,1.611,1.611,,1.611,1.611,
2022-09-26T00:00:00Z,1.4,1.4,,1.685,1.685,,1.711,1.711,,1.965,1.965,,1.981,1.981,
2022-09-27T00:00:00Z,0.4,0.4,,0.099,0.099,,0.099,0.099,,0.239,0.239,,0.239,0.239,
2022-09-28T00:00:00Z,3,3,,4.043,4.043,,4.739,4.739,,4.717,4.717,,5.239,5.239,
2022-09-29T00:00:00Z,2,2,,2.692,2.692,,2.692,2.692,,3.084,3.084,,3.084,3.084,
2022-09-30T00:00:00Z,1.3,1.3,,1.38,1.38,,1.38,1.38,,1.776,1.776,,1.776,1.776,
2022-10-01T00:00:00Z,0.8,0.8,,0.625,0.625,,0.625,0.625,,0.92,0.92,,0.92,0.92,
2022-10-02T00:00:00Z,0.9,0.9,,0.62,0.62,,0.62,0.62,,0.754,0.754,,0.754,0.754,
2022-10-03T00:00:00Z,1.8,1.8,,2.07,2.07,,2.399,2.399,,2.47,2.47,,2.786,2.786,
2022-10-04T00:00:00Z,2.2,2.2,,3.009,3.009,,3.009,3.009,,3.609,3.609,,3.609,3.609,
2022-10-05T00:00:00Z,3.3,3.3,,4.735,4.735,,5.002,5.002,,5.502,5.502,,5.647,5.647,
2022-10-06T00:00:00Z,6.5,6.5,,8.51,8.51,,11.398,11.398,,10.637,10.637,,14.248,14.248,
2022-10-07T00:00:00Z,0.8,0.8,,0.616,0.616,,0.616,0.616,,0.878,0.878,,0.878,0.878,
2022-10-08T00:00:00Z,2.7,2.7,,3.963,3.963,,3.989,3.989,,4.735,4.735,,4.748,4.748,
2022-10-09T00:00:00Z,9.5,9.5,,13.256,13.256,,17.178,17.178,,16.008,16.008,,20.073,20.073,
2022-10-10T00:00:00Z,2.6,2.6,,3.733,3.733,,3.733,3.733,,4.317,4.317,,4.317,4.317,
2022-10-11T00:00:00Z,3.5,3.5,,5.296,5.296,,5.48,5.48,,6.378,6.378,,6.501,6.501,
2022-10-12T00:00:00Z,3.9,3.9,,6.221,6.221,,6.262,6.262,,7.196,7.196,,7.202,7.202,
2022-10-13T00:00:00Z,7.9,7.9,,11.058,11.058,,13.759,13.759,,12.898,12.898,,15.55,15.55,
2022-10-14T00:00:00Z,3.7,3.7,,5.815,5.815,,5.815,5.815,,6.619,6.619,,6.619,6.619,
2022-10-15T00:00:00Z,2.9,2.9,,4.333,4.333,,4.333,4.333,,5.007,5.007,,5.007,5.007,
2022-10-16T00:00:00Z,6.2,6.2,,8.809,8.809,,10.367,10.367,,9.898,9.898,,11.327,11.327,
2022-10-17T00:00:00Z,1.8,1.8,,2.396,2.396,,2.396,2.396,,2.894,2.894,,2.894,2.894,
2022-10-18T00:00:00Z,3.2,3.2,,4.239,4.239,,5.528,5.528,,5.19,5.19,,6.548,6.548,
2022-10-19T00:00:00Z,1.3,1.3,,1.51,1.51,,1.51,1.51,,1.99,1.99,,1.99,1.99,
2022-10-20T00:00:00Z,1,1,,0.972,0.972,,0.972,0.972,,1.28,1.28,,1.28,1.28,
2022-10-21T00:00:00Z,0.7,0.7,,0.44,0.44,,0.44,0.44,,0.738,0.738,,0.738,0.738,
2022-10-22T00:00:00Z,0.3,0.3,,0.062,0.062,,0.062,0.062,,0.166,0.166,,0.166,0.166,
2022-10-23T00:00:00Z,3.6,3.6,,4.797,4.797,,6.114,6.114,,5.736,5.736,,6.727,6.727,
2022-10-24T00:00:00Z,1.8,1.8,,2.39,2.39,,2.796,2.796,,3.059,3.059,,3.415,3.415,
2022-10-25T00:00:00Z,0.4,0.4,,0.064,0.064,,0.064,0.064,,0.171,0.171,,0.171,0.171,
2022-10-26T00:00:00Z,6.6,6.6,,8.612,8.612,,11.552,11.552,,10.081,10.081,,12.948,12.948,
2022-10-27T00:00:00Z,0.8,0.8,,0.776,0.776,,0.776,0.776,,1.021,1.021,,1.021,1.021,
2022-10-28T00:00:00Z,2.3,2.3,,2.811,2.811,,3.391,3.391,,3.452,3.452,,3.887,3.887,
2022-10-29T00:00:00Z,1.6,1.6,,2.082,2.082,,2.082,2.082,,2.552,2.552,,2.552,2.552,
2022-10-30T00:00:00Z,1.9,1.9,,2.542,2.542,,2.542,2.542,,2.978,2.978,,2.978,2.978,
2022-10-31T00:00:00Z,2.8,2.8,,4.013,4.013,,4.298,4.298,,4.69,4.69,,4.805,4.805,
2022-11-01T00:00:00Z,1.2,1.2,,1.438,1.438,,1.438,1.438,,1.839,1.839,,1.839,1.839,
2022-11-02T00:00:00Z,1.6,1.6,,2.078,2.078,,2.078,2.078,,2.47,2.47,,2.47,2.47,
2022-11-03T00:00:00Z,2.3,2.3,,2.847,2.847,,3.466,3.466,,3.521,3.521,,3.953,3.953,
2022-11-04T00:00:00Z,1.6,1.6,,1.98,1.98,,2.015,2.015,,2.324,2.324,,2.325,2.325,
2022-11-05T00:00:00Z,5.7,5.7,,7.625,7.625,,10.118,10.118,,8.994,8.994,,11.492,11.492,
2022-11-06T00:00:00Z,0.3,0.3,,0.079,0.079,,0.079,0.079,,0.25,0.25,,0.25,0.25,
2022-11-07T00:00:00Z,2.1,2.1,,3.078,3.078,,3.311,3.311,,3.659,3.659,,3.766,3.766,
2022-11-08T00:00:00Z,0.6,0.6,,0.689,0.689,,0.689,0.689,,0.887,0.887,,0.887,0.887,
2022-11-09T00:00:00Z,3.6,3.6,,5.266,5.266,,6.166,6.166,,6.691,6.691,,7.361,7.361,
2022-11-10T00:00:00Z,0.8,0.8,,0.614,0.614,,0.614,0.614,,0.869,0.869,,0.869,0.869,
2022-11-11T00:00:00Z,2.1,2.1,,2.952,2.952,,3.174,3.174,,3.703,3.703,,3.878,3.878,
2022-11-12T00:00:00Z,1,1,,0.909,0.909,,0.928,0.928,,1.112,1.112,,1.123,1.123,
2022-11-13T00:00:00Z,1.7,1.7,,2.167,2.167,,2.208,2.208,,2.5,2.5,,2.512,2.512,
2022-11-14T00:00:00Z,0.9,0.9,,0.787,0.787,,0.793,0.793,,1.056,1.056,,1.06,1.06,
2022-11-15T00:00:00Z,1.2,1.2,,1.307,1.307,,1.307,1.307,,1.661,1.661,,1.661,1.661,
2022-11-16T00:00:00Z,2.3,2.3,,3.094,3.094,,3.25,3.25,,3.745,3.745,,3.788,3.788,
2022-11-17T00:00:00Z,0.8,0.8,,0.65,0.65,,0.65,0.65,,0.837,0.837,,0.837,0.837,
2022-11-18T00:00:00Z,1.4,1.4,,1.514,1.514,,1.514,1.514,,1.792,1.792,,1.792,1.792,
2022-11-19T00:00:00Z,4.1,4.1,,5.519,5.519,,6.708,6.708,,6.525,6.525,,7.364,7.364,
2022-11-20T00:00:00Z,1.6,1.6,,2.07,2.07,,2.071,2.071,,2.393,2.393,,2.393,2.393,
2022-11-21T00:00:00Z,6.5,6.5,,10.535,10.535,,11.17,11.17,,12.06,12.06,,12.176,12.176,
2022-11-22T00:00:00Z,4.7,4.7,,7.526,7.526,,7.613,7.613,,8.395,8.395,,8.398,8.398,
2022-11-23T00:00:00Z,18.3,18.3,,25.248,25.248,,32.747,32.747,,28.218,28.218,,36.112,36.112,
2022-11-24T00:00:00Z,1.6,1.6,,1.991,1.991,,1.999,1.999,,2.506,2.506,,2.51,2.51,
2022-11-25T00:00:00Z,12,12,,15.305,15.305,,21.092,21.092,,17.239,17.239,,23.522,23.522,
2022-11-26T00:00:00Z,2.8,2.8,,4.209,4.209,,4.209,4.209,,4.718,4.718,,4.718,4.718,
2022-11-27T00:00:00Z,1.7,1.7,,2.255,2.255,,2.26,2.26,,2.718,2.718,,2.721,2.721,
2022-11-28T00:00:00Z,0.4,0.4,,0.099,0.099,,0.099,0.099,,0.24,0.24,,0.24,0.24,
2022-11-29T00:00:00Z,3.5,3.5,,4.926,4.926,,5.684,5.684,,5.971,5.971,,6.474,6.474,
2022-11-30T00:00:00Z,0.8,0.8,,0.872,0.872,,0.872,0.872,,1.246,1.246,,1.246,1.246,
2022-12-01T00:00:00Z,39.6,39.6,,50.565,50.565,,71.478,71.478,,57.821,57.821,,78.787,78.787,
2022-12-02T00:00:00Z,1.1,1.1,,1.275,1.275,,1.275,1.275,,1.738,1.738,,1.738,1.738,
2022-12-03T00:00:00Z,1.5,1.5,,1.813,1.813,,1.813,1.813,,2.172,2.172,,2.172,2.172,
2022-12-04T00:00:00Z,1.4,1.4,,1.537,1.537,,1.537,1.537,,1.89,1.89,,1.89,1.89,
2022-12-05T00:00:00Z,1.2,1.2,,1.407,1.407,,1.407,1.407,,1.725,1.725,,1.725,1.725,
2022-12-06T00:00:00Z,1.3,1.3,,1.4,1.4,,1.4,1.4,,1.629,1.629,,1.629,1.629,
2022-12-07T00:00:00Z,1.8,1.8,,2.335,2.335,,2.335,2.335,,2.672,2.672,,2.672,2.672,
2022-12-08T00:00:00Z,2.3,2.3,,3.137,3.137,,3.137,3.137,,3.569,3.569,,3.569,3.569,
2022-12-09T00:00:00Z,0.4,0.4,,0.13,0.13,,0.13,0.13,,0.228,0.228,,0.228,0.228,
2022-12-10T00:00:00Z,2.8,2.8,,3.622,3.622,,4.566,4.566,,4.23,4.23,,5.087,5.087,
2022-12-11T00:00:00Z,0.2,0.2,,0.017,0.017,,0.017,0.017,,0.076,0.076,,0.076,0.076,
2022-12-12T00:00:00Z,0.8,0.8,,1.058,1.058,,1.078,1.078,,1.273,1.273,,1.283,1.283,
2022-12-13T00:00:00Z,3,3,,4.423,4.423,,5.131,5.131,,5.48,5.48,,5.963,5.963,
2022-12-14T00:00:00Z,5.4,5.4,,7.044,7.044,,9.545,9.545,,8.432,8.432,,11.228,11.228,
2022-12-15T00:00:00Z,4.4,4.4,,5.512,5.512,,7.439,7.439,,6.453,6.453,,8.461,8.461,
2022-12-16T00:00:00Z,1.9,1.9,,2.332,2.332,,2.766,2.766,,2.886,2.886,,3.168,3.168,
2022-12-17T00:00:00Z,1.6,1.6,,1.878,1.878,,2.02,2.02,,2.288,2.288,,2.361,2.361,
2022-12-18T00:00:00Z,5,5,,6.197,6.197,,8.282,8.282,,6.972,6.972,,9.056,9.056,
2022-12-19T00:00:00Z,1.4,1.4,,1.53,1.53,,1.53,1.53,,1.774,1.774,,1.774,1.774,
