time_stamp,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2021-04-27T00:00:00Z,5.7,5.6,5.9,9.5075,9.036,9.979,9.5165,9.036,9.997,9.975999999999999,9.39,10.562,9.976500000000001,9.39,10.563
2021-04-28T00:00:00Z,5.2,5.1,5.3,8.5835,8.436,8.731,8.596499999999999,8.446,8.747,8.943,8.731,9.155,8.943,8.731,9.155
2021-04-29T00:00:00Z,4.1,4.1,4.2,6.4725,6.338,6.607,6.4735,6.338,6.609,6.888999999999999,6.672,7.106,6.888999999999999,6.672,7.106
2021-04-30T00:00:00Z,3.4,3.3,3.5,5.2705,5.037,5.504,5.2715,5.037,5.506,5.623,5.309,5.937,5.6215,5.309,5.934
2021-05-01T00:00:00Z,2.7,2.5,2.8,3.9844999999999997,3.698,4.271,3.9844999999999997,3.698,4.271,4.2635000000000005,3.922,4.605,4.2635000000000005,3.922,4.605
2021-05-02T00:00:00Z,1.8,1.7,2,2.3475,2.095,2.6,2.3495,2.096,2.603,2.6334999999999997,2.324,2.943,2.635,2.325,2.945
2021-05-03T00:00:00Z,1.6,1.4,1.7,1.863,1.626,2.1,1.907,1.668,2.146,2.04,1.766,2.314,2.067,1.79,2.344
2021-05-04T00:00:00Z,1.8,1.7,1.8,2.316,2.237,2.395,2.316,2.237,2.395,2.5285,2.41,2.647,2.5285,2.41,2.647
2021-05-05T00:00:00Z,1.8,1.8,1.9,2.3405,2.364,2.317,2.3405,2.364,2.317,2.6555,2.61,2.701,2.6555,2.61,2.701
2021-05-06T00:00:00Z,2.3,2.2,2.4,3.2154999999999996,3.022,3.409,3.216,3.022,3.41,3.6965000000000003,3.399,3.994,3.6965000000000003,3.399,3.994
2021-05-07T00:00:00Z,2.1,1.9,2.3,2.8075,2.452,3.163,2.808,2.452,3.164,3.2205000000000004,2.789,3.652,3.221,2.789,3.653
2021-05-08T00:00:00Z,1.8,1.5,2,2.331,1.85,2.812,2.34,1.859,2.821,2.9745,2.351,3.598,3.0135,2.367,3.66
2021-05-09T00:00:00Z,1.8,1.6,2,2.3605,1.923,2.798,2.3609999999999998,1.923,2.799,2.6395,2.13,3.149,2.6395,2.13,3.149
2021-05-10T00:00:00Z,2.3,2.1,2.5,3.2560000000000002,2.845,3.667,3.3395,2.935,3.744,3.551,3.091,4.011,3.588,3.132,4.044
2021-05-11T00:00:00Z,1.7,1.4,1.9,2.148,1.672,2.624,2.1485,1.672,2.625,2.362,1.835,2.889,2.362,1.835,2.889
2021-05-12T00:00:00Z,1.8,1.6,2,2.4815,2.087,2.876,2.482,2.087,2.877,2.759,2.312,3.206,2.759,2.312,3.206
2021-05-13T00:00:00Z,2.5,2.4,2.7,3.6845,3.37,3.999,3.685,3.37,4,4.085,3.682,4.488,4.085,3.682,4.488
2021-05-14T00:00:00Z,2.3,2.2,2.5,3.3085,3.007,3.61,3.3085,3.007,3.61,3.6899999999999995,3.312,4.068,3.6899999999999995,3.312,4.068
2021-05-15T00:00:00Z,2.6,2.4,2.8,3.822,3.497,4.147,3.823,3.497,4.149,4.243,3.825,4.661,4.2435,3.825,4.662
2021-05-16T00:00:00Z,3.2,3,3.4,4.9205000000000005,4.619,5.222,4.920999999999999,4.619,5.223,5.3260000000000005,4.949,5.703,5.3260000000000005,4.949,5.703
2021-05-17T00:00:00Z,2.6,2.4,2.9,3.775,3.303,4.247,3.7775,3.304,4.251,4.182,3.607,4.757,4.1895,3.611,4.768
2021-05-18T00:00:00Z,2.4,2.2,2.6,3.3975,3.001,3.794,3.399,3.002,3.796,3.8085,3.335,4.282,3.8105,3.336,4.285
2021-05-19T00:00:00Z,3.6,3.5,3.8,5.7235,5.479,5.968,5.7235,5.479,5.968,6.214,5.875,6.553,6.214,5.875,6.553
2021-05-20T00:00:00Z,2.1,1.8,2.3,2.787,2.347,3.227,2.7880000000000003,2.347,3.229,3.315,2.759,3.871,3.315,2.759,3.871
2021-05-21T00:00:00Z,2.2,1.9,2.4,2.9989999999999997,2.476,3.522,2.9995000000000003,2.476,3.523,3.7910000000000004,3.081,4.501,3.7910000000000004,3.081,4.501
2021-05-22T00:00:00Z,2.2,2,2.5,3.1479999999999997,2.682,3.614,3.1550000000000002,2.695,3.615,3.792,3.188,4.396,3.7984999999999998,3.201,4.396
2021-05-23T00:00:00Z,5.2,8.6,1.9,5.986,9.545,2.427,7.4535,12.478,2.429,7.033,11.23,2.836,7.7925,12.749,2.836
2021-05-24T00:00:00Z,1.6,1.4,1.8,2.0525,1.647,2.458,2.0535,1.647,2.46,2.2465,1.79,2.703,2.2465,1.79,2.703
2021-05-25T00:00:00Z,2.9,2.8,3.1,4.4125,4.066,4.759,4.446,4.101,4.791,4.766,4.35,5.182,4.77,4.355,5.185
2021-05-26T00:00:00Z,1.7,1.5,2,2.2315,1.773,2.69,2.2455,1.785,2.706,2.4365,1.937,2.936,2.4435,1.942,2.945
2021-05-27T00:00:00Z,2.4,2.2,2.6,3.4284999999999997,3.006,3.851,3.4715,3.048,3.895,3.7995,3.308,4.291,3.803,3.311,4.295
2021-05-28T00:00:00Z,1.8,1.8,1.8,2.335,2.251,2.419,2.335,2.251,2.419,2.5885,2.448,2.729,2.5885,2.448,2.729
2021-05-29T00:00:00Z,1.1,1,1.1,1.2595,0.886,1.633,1.4425000000000001,0.886,1.999,1.4344999999999999,1.014,1.855,1.6179999999999999,1.015,2.221
2021-05-30T00:00:00Z,2.8,2.8,2.9,4.2045,4.001,4.408,4.289,4.02,4.558,4.593,4.31,4.876,4.661,4.311,5.011
2021-05-31T00:00:00Z,4,3.8,4.1,6.067,5.793,6.341,6.3145,6.047,6.582,6.5585,6.213,6.904,6.6975,6.354,7.041
2021-06-01T00:00:00Z,3.3,3.1,3.5,4.902,4.601,5.203,5.0655,4.758,5.373,5.272,4.891,5.653,5.4415,5.053,5.83
2021-06-02T00:00:00Z,3,2.8,3.1,4.5865,4.352,4.821,4.588,4.352,4.824,4.9555,4.633,5.278,4.9555,4.633,5.278
2021-06-03T00:00:00Z,4.8,4.8,4.8,8.047,7.964,8.13,8.0495,7.964,8.135,8.544,8.351,8.737,8.544,8.351,8.737
2021-06-04T00:00:00Z,5.1,5.1,5.1,8.4795,8.52,8.439,8.4815,8.52,8.443,8.946,8.894,8.998,8.9495,8.895,9.004
2021-06-05T00:00:00Z,2.5,2.5,2.6,3.658,3.686,3.63,3.659,3.687,3.631,4.0625,4.007,4.118,4.063,4.007,4.119
2021-06-06T00:00:00Z,2.1,1.9,2.3,2.876,2.617,3.135,2.877,2.617,3.137,3.2595,2.911,3.608,3.26,2.911,3.609
2021-06-07T00:00:00Z,3.2,3,3.5,4.9045000000000005,4.479,5.33,4.9105,4.479,5.342,5.7555,5.141,6.37,5.756,5.141,6.371
2021-06-08T00:00:00Z,1.9,1.7,2.1,2.4924999999999997,2.053,2.932,2.4945,2.053,2.936,2.8795,2.367,3.392,2.8795,2.367,3.392
2021-06-09T00:00:00Z,1.2,0.9,1.5,1.216,0.697,1.735,1.2165,0.697,1.736,1.558,0.967,2.149,1.558,0.967,2.149
2021-06-10T00:00:00Z,1.4,1.1,1.6,1.546,1.072,2.02,1.546,1.072,2.02,2.061,1.481,2.641,2.061,1.481,2.641
2021-06-11T00:00:00Z,1.4,1.2,1.6,1.6025,1.31,1.895,1.603,1.31,1.896,1.905,1.545,2.265,1.907,1.546,2.268
2021-06-12T00:00:00Z,5,5,5,7.8995,7.99,7.809,7.9975000000000005,8.089,7.906,8.561499999999999,8.514,8.609,8.587,8.537,8.637
2021-06-13T00:00:00Z,7.4,7.3,7.5,12.127500000000001,12.005,12.25,12.149000000000001,12.021,12.277,12.8855,12.622,13.149,12.9025,12.634,13.171
2021-06-14T00:00:00Z,2.6,2.6,2.6,3.5495,3.555,3.544,3.55,3.555,3.545,3.8565,3.811,3.902,3.8565,3.811,3.902
2021-06-15T00:00:00Z,5.6,5.6,5.6,8.411000000000001,8.502,8.32,8.4115,8.503,8.32,8.852,8.876,8.828,8.8525,8.876,8.829
2021-06-16T00:00:00Z,4,3.8,4.2,5.8995,5.623,6.176,5.9,5.623,6.177,6.4254999999999995,6.036,6.815,6.426,6.036,6.816
2021-06-17T00:00:00Z,5.2,5,5.4,8.248,7.963,8.533,8.2515,7.966,8.537,8.8845,8.452,9.317,8.8885,8.455,9.322
2021-06-18T00:00:00Z,7,6.8,7.2,11.199,10.923,11.475,11.202,10.924,11.48,11.985,11.544,12.426,11.9865,11.546,12.427
2021-06-19T00:00:00Z,7.5,7.3,7.6,11.652000000000001,11.404,11.9,11.697,11.447,11.947,12.108,11.792,12.424,12.145,11.827,12.463
2021-06-20T00:00:00Z,4.5,4.4,4.7,7.224,7.048,7.4,7.226,7.049,7.403,7.739,7.465,8.013,7.7415,7.466,8.017
2021-06-21T00:00:00Z,3.8,3.6,4,5.7635000000000005,5.425,6.102,5.771,5.433,6.109,6.265,5.81,6.72,6.2825,5.826,6.739
2021-06-22T00:00:00Z,4.3,4.1,4.4,6.4625,6.257,6.668,6.465999999999999,6.26,6.672,7.159,6.829,7.489,7.171,6.839,7.503
2021-06-23T00:00:00Z,3.1,3,3.3,4.596500000000001,4.416,4.777,4.596500000000001,4.416,4.777,5.021,4.748,5.294,5.021,4.748,5.294
2021-06-24T00:00:00Z,4.2,4.1,4.3,6.4795,6.334,6.625,6.4795,6.334,6.625,6.969,6.703,7.235,6.969,6.703,7.235
2021-06-25T00:00:00Z,4.3,4.1,4.4,6.5705,6.431,6.71,6.572,6.432,6.712,7.0195,6.787,7.252,7.025,6.789,7.261
2021-06-26T00:00:00Z,4,4,4,6.193,6.286,6.1,6.1965,6.289,6.104,6.531499999999999,6.544,6.519,6.541,6.549,6.533
2021-06-27T00:00:00Z,3.1,3.2,3,4.8195,5.043,4.596,4.82,5.043,4.597,5.0195,5.21,4.829,5.0205,5.21,4.831
2021-06-28T00:00:00Z,2.6,2.8,2.5,4.109999999999999,4.411,3.809,4.109999999999999,4.411,3.809,4.298,4.558,4.038,4.2989999999999995,4.56,4.038
2021-06-29T00:00:00Z,2.4,2.5,2.4,3.545,3.75,3.34,3.545,3.75,3.34,3.6535,3.84,3.467,3.6535,3.84,3.467
2021-06-30T00:00:00Z,2.1,2,2.2,2.973,2.861,3.085,2.9755000000000003,2.862,3.089,3.5835,3.339,3.828,3.59,3.345,3.835
2021-07-01T00:00:00Z,2.4,2.3,2.6,3.4450000000000003,3.2,3.69,3.4455,3.2,3.691,3.8434999999999997,3.51,4.177,3.8455,3.51,4.181
2021-07-02T00:00:00Z,3.2,3,3.3,4.7765,4.527,5.026,4.775499999999999,4.528,5.023,5.226,4.888,5.564,5.2295,4.89,5.569
2021-07-03T00:00:00Z,3.8,3.7,3.9,5.7095,5.508,5.911,5.7095,5.508,5.911,6.151,5.873,6.429,6.151,5.873,6.429
2021-07-04T00:00:00Z,7,6.8,7.1,11.0685,10.878,11.259,11.225,11.033,11.417,11.9685,11.595,12.342,12.036,11.658,12.414
2021-07-05T00:00:00Z,4.5,4.4,4.6,6.91,6.781,7.039,6.937,6.807,7.067,7.39,7.161,7.619,7.391,7.161,7.621
2021-07-06T00:00:00Z,5.4,5.2,5.5,8.299,8.041,8.557,8.306999999999999,8.049,8.565,8.786,8.434,9.138,8.7875,8.434,9.141
2021-07-07T00:00:00Z,7,6.9,7.2,11.0545,10.768,11.341,11.056000000000001,10.768,11.344,11.6565,11.264,12.049,11.6585,11.265,12.052
2021-07-08T00:00:00Z,5.7,5.6,5.8,8.683,8.631,8.735,8.684000000000001,8.632,8.736,9.1755,9.043,9.308,9.175999999999998,9.043,9.309
2021-07-09T00:00:00Z,9.2,9.1,9.3,14.5815,14.486,14.677,14.582,14.487,14.677,15.2615,15.046,15.477,15.2615,15.046,15.477
2021-07-10T00:00:00Z,20.4,19.8,21.1,29.518,28.752,30.284,33.777,32.491,35.063,34.07,32.79,35.35,35.863,34.117,37.609
2021-07-11T00:00:00Z,19.6,19,20.3,28.9315,28.137,29.726,32.4535,31.243,33.664,32.6,31.334,33.866,34.341,32.656,36.026
2021-07-14T00:00:00Z,9.7,9.4,10,14.742,14.238,15.246,14.749500000000001,14.242,15.257,15.424,14.786,16.062,15.4265,14.788,16.065
2021-07-15T00:00:00Z,6.9,6.8,7.1,10.693000000000001,10.458,10.928,10.698,10.462,10.934,11.460999999999999,11.062,11.86,11.465,11.063,11.867
2021-07-16T00:00:00Z,7.6,7.4,7.7,11.5815,11.289,11.874,11.591000000000001,11.301,11.881,12.693999999999999,12.181,13.207,12.7655,12.302,13.229
2021-07-17T00:00:00Z,5.6,5.6,5.7,8.474,8.372,8.576,8.49,8.388,8.592,9.493500000000001,9.169,9.818,9.5535,9.201,9.906
2021-07-18T00:00:00Z,7.4,7.3,7.6,11.491,11.344,11.638,11.5,11.352,11.648,12.3025,11.976,12.629,12.3215,11.987,12.656
2021-07-19T00:00:00Z,5.1,5,5.1,7.413500000000001,7.222,7.605,7.414,7.222,7.606,8.103,7.781,8.425,8.105,7.782,8.428
2021-07-20T00:00:00Z,3.8,3.8,3.9,5.6105,5.555,5.666,5.6125,5.556,5.669,6.2715,6.102,6.441,6.303,6.108,6.498
2021-07-21T00:00:00Z,4.8,4.7,4.9,7.138,7.031,7.245,7.1415,7.034,7.249,7.6015,7.395,7.808,7.6025,7.396,7.809
2021-07-22T00:00:00Z,2.8,2.8,2.9,3.8335,3.8,3.867,3.8335,3.8,3.867,4.224,4.11,4.338,4.224500000000001,4.11,4.339
2021-07-23T00:00:00Z,3.7,3.7,3.7,5.509,5.559,5.459,5.5115,5.562,5.461,6.078,6.014,6.142,6.084,6.019,6.149
2021-07-24T00:00:00Z,17.7,17.4,18,25.365000000000002,25.134,25.596,29.313000000000002,28.837,29.789,28.428,27.934,28.922,30.656,29.881,31.431
2021-07-25T00:00:00Z,41.4,40.2,42.6,50.6755,49.652,51.699,71.17750000000001,69.113,73.242,61.369,59.823,62.915,75.846,72.602,79.09
2021-07-26T00:00:00Z,40,38.6,41.3,48.61,47.42,49.8,68.2345,65.708,70.761,60.305499999999995,58.375,62.236,73.749,69.701,77.797
2021-07-27T00:00:00Z,7.7,7.4,7.9,11.5505,11.052,12.049,11.66,11.12,12.2,12.313500000000001,11.641,12.986,12.325500000000002,11.646,13.005
2021-07-28T00:00:00Z,3.8,3.6,3.9,5.493,5.208,5.778,5.494,5.209,5.779,6.0405,5.639,6.442,6.041499999999999,5.64,6.443
2021-07-29T00:00:00Z,4.3,4,4.5,6.367,5.881,6.853,6.3685,5.881,6.856,6.8185,6.237,7.4,6.8185,6.237,7.4
2021-07-30T00:00:00Z,3.7,3.5,3.9,5.4485,5.069,5.828,5.4544999999999995,5.074,5.835,5.9765,5.489,6.464,5.9905,5.5,6.481
2021-07-31T00:00:00Z,3.8,3.7,3.9,5.6825,5.49,5.875,5.683,5.49,5.876,6.0835,5.795,6.372,6.0835,5.795,6.372
2021-08-01T00:00:00Z,2.3,2.1,2.4,3.0999999999999996,2.872,3.328,3.1079999999999997,2.881,3.335,3.4684999999999997,3.158,3.779,3.4695,3.159,3.78
2021-08-02T00:00:00Z,2.4,2.2,2.6,3.3415,3.026,3.657,3.3415,3.026,3.657,3.7125000000000004,3.312,4.113,3.713,3.312,4.114
2021-08-03T00:00:00Z,9.2,9,9.4,14.536999999999999,14.36,14.714,14.901499999999999,14.699,15.104,15.545,15.153,15.937,15.641000000000002,15.252,16.03
2021-08-04T00:00:00Z,28.8,27.9,29.6,40.556,40.047,41.065,49.201,48.143,50.259,48.582,47.473,49.691,51.801,50.063,53.539
2021-08-05T00:00:00Z,23.7,23,24.5,34.8215,34.267,35.376,39.8345,38.842,40.827,40.593500000000006,39.511,41.676,41.787000000000006,40.307,43.267
2021-08-06T00:00:00Z,48.6,47.3,49.8,58.751,56.778,60.724,83.408,80.485,86.331,65.22399999999999,61.586,68.862,91.9995,86.539,97.46
2021-08-07T00:00:00Z,78,75.6,80.5,90.5785,86.605,94.552,136.93599999999998,130.944,142.928,102.542,95.646,109.438,152.093,141.146,163.04
2021-08-08T00:00:00Z,51.4,49.9,53,59.485,57.661,61.309,88.9125,85.751,92.074,71.095,68.601,73.589,96.3605,91.013,101.708
2021-08-09T00:00:00Z,45.1,43.9,46.4,55.692,54.048,57.336,78.94,76.396,81.484,64.68299999999999,61.924,67.442,87.14150000000001,82.069,92.214
2021-08-10T00:00:00Z,32.3,31.3,33.3,42.5325,41.493,43.572,56.7825,55.017,58.548,51.283,49.547,53.019,62.321,58.822,65.82
2021-08-11T00:00:00Z,19,18.4,19.7,29.549,28.985,30.113,32.461,31.616,33.306,33.8425,32.637,35.048,34.894999999999996,33.391,36.399
2021-08-12T00:00:00Z,9.4,9.2,9.7,15.2315,14.999,15.464,15.234,15.001,15.467,16.228,15.746,16.71,16.2295,15.747,16.712
2021-08-13T00:00:00Z,11.2,11,11.4,18.2665,18.1,18.433,18.282,18.112,18.452,19.317999999999998,18.928,19.708,19.323999999999998,18.932,19.716
2021-08-14T00:00:00Z,10.5,10.3,10.7,16.878,16.685,17.071,16.987000000000002,16.786,17.188,17.797,17.41,18.184,17.8235,17.433,18.214
2021-08-15T00:00:00Z,45.3,44,46.5,55.5015,54.484,56.519,78.226,76.329,80.123,65.3205,63.412,67.229,83.5235,80.142,86.905
2021-08-16T00:00:00Z,71.6,69.6,73.7,82.8885,80.113,85.664,124.79400000000001,120.485,129.103,93.0655,87.805,98.326,137.1905,128.916,145.465
2021-08-17T00:00:00Z,40.1,38.8,41.4,48.911500000000004,47.997,49.826,69.1645,66.892,71.437,60.9855,59.179,62.792,74.432,70.647,78.217
2021-08-18T00:00:00Z,37.6,36.5,38.7,49.016999999999996,47.214,50.82,65.825,62.906,68.744,57.4265,54.221,60.632,72.4425,67.325,77.56
2021-08-19T00:00:00Z,81.6,79.4,83.7,98.87950000000001,94.273,103.486,145.1755,138.068,152.283,114.99,105.21,124.77,166.2535,151.445,181.062
2021-08-20T00:00:00Z,23.6,23,24.3,36.658500000000004,35.679,37.638,41.843,40.092,43.594,43.844,41.689,45.999,45.0595,42.223,47.896
2021-08-21T00:00:00Z,19.6,19.1,20.1,29.463,28.685,30.241,34.172,32.824,35.52,35.0215,33.403,36.64,36.7645,34.564,38.965
2021-08-22T00:00:00Z,13.4,12.9,13.9,21.97,20.707,23.233,22.631999999999998,21.261,24.003,23.999499999999998,22.102,25.897,24.326,22.397,26.255
2021-08-23T00:00:00Z,7.9,7.6,8.3,12.714,11.875,13.553,12.777,11.899,13.655,13.6035,12.486,14.721,13.604,12.486,14.722
2021-08-24T00:00:00Z,5.8,5.6,6,8.986,8.454,9.518,8.9875,8.454,9.521,9.883500000000002,9.098,10.669,9.883500000000002,9.098,10.669
2021-08-25T00:00:00Z,12.2,12,12.4,20.4595,19.635,21.284,20.560000000000002,19.693,21.427,22.7175,21.165,24.27,22.7185,21.165,24.272
2021-08-26T00:00:00Z,18.3,17.9,18.7,26.4905,25.643,27.338,31.511499999999998,30.279,32.744,31.015500000000003,29.541,32.49,33.8305,31.887,35.774
2021-08-27T00:00:00Z,47.2,45.4,49,56,53.846,58.154,84.2145,80.351,88.078,68.40950000000001,66.04,70.779,90.063,84.361,95.765
2021-08-28T00:00:00Z,41.3,38.9,43.6,50.7245,47.707,53.742,73.48750000000001,68.683,78.292,59.191,56.081,62.301,79.66499999999999,72.846,86.484
2021-08-29T00:00:00Z,30.6,28.9,32.3,41.381,39.862,42.9,54.3025,50.743,57.862,50.8525,48.16,53.545,58.464,53.59,63.338
2021-08-30T00:00:00Z,33,31.6,34.5,44.287000000000006,42.819,45.755,58.531499999999994,55.236,61.827,54.3495,51.786,56.913,63.062,58.284,67.84
2021-08-31T00:00:00Z,21.2,20.4,22.1,32.262,31.254,33.27,37.129000000000005,35.326,38.932,37.829,35.99,39.668,39.6115,37.047,42.176
2021-09-01T00:00:00Z,13.5,12.8,14.2,22.127000000000002,20.895,23.359,22.692999999999998,21.157,24.229,23.804499999999997,21.985,25.624,23.813499999999998,21.985,25.642
2021-09-02T00:00:00Z,15.5,14.6,16.5,25.8055,24.121,27.49,26.122,24.211,28.033,27.4375,25.189,29.686,27.448,25.19,29.706
2021-09-03T00:00:00Z,16.3,15.6,17.1,26.128,24.811,27.445,27.999000000000002,26.218,29.78,29.512500000000003,27.431,31.594,29.7185,27.46,31.977
2021-09-04T00:00:00Z,34,32.4,35.5,45.467,43.749,47.185,60.814499999999995,57.341,64.288,55.992000000000004,53.265,58.719,66.1685,60.821,71.516
2021-09-05T00:00:00Z,16.4,15.7,17,27.457,26.178,28.736,28.2415,26.618,29.865,30.1685,27.98,32.357,30.224000000000004,27.989,32.459
2021-09-06T00:00:00Z,16.9,16.3,17.6,28.069000000000003,26.884,29.254,29.2465,27.588,30.905,31.287,29.027,33.547,31.338,29.03,33.646
2021-09-07T00:00:00Z,29.7,28.7,30.8,41.973,40.915,43.031,52.941500000000005,50.555,55.328,51.5045,49.299,53.71,57.150000000000006,53.408,60.892
2021-09-08T00:00:00Z,30.5,29,32,42.839,41.436,44.242,54.3215,51.075,57.568,52.797,50.121,55.473,58.749,54.109,63.389
2021-09-09T00:00:00Z,23.2,22.8,23.6,36.1125,35.402,36.823,40.8745,39.59,42.159,43.077,41.324,44.83,44.135,41.846,46.424
2021-09-10T00:00:00Z,14.1,13.6,14.7,23.073999999999998,22.026,24.122,23.9165,22.594,25.239,25.657,23.904,27.41,25.719,23.918,27.52
2021-09-11T00:00:00Z,10.9,10.5,11.3,17.9405,17.099,18.782,18.231,17.271,19.191,19.5815,18.258,20.905,19.604999999999997,18.269,20.941
2021-09-12T00:00:00Z,5.3,5.1,5.5,8.372,7.933,8.811,8.3745,7.935,8.814,8.9225,8.345,9.5,8.922,8.345,9.499
2021-09-13T00:00:00Z,3.9,3.8,4,5.9595,5.65,6.269,5.963,5.654,6.272,6.433,6.01,6.856,6.4415,6.019,6.864
2021-09-14T00:00:00Z,13.1,12.6,13.6,21.958,20.945,22.971,22.170499999999997,21.048,23.293,23.485500000000002,21.993,24.978,23.491,21.995,24.987
2021-09-15T00:00:00Z,16.2,15.4,17,27.2725,25.828,28.717,27.8615,26.071,29.652,29.6505,27.294,32.007,29.6575,27.294,32.021
2021-09-16T00:00:00Z,12.1,11.5,12.6,20.2535,18.891,21.616,20.285,18.892,21.678,21.7595,19.95,23.569,21.761,19.95,23.572
2021-09-17T00:00:00Z,16.5,15.6,17.4,27.3585,25.883,28.834,28.8175,26.772,30.863,30.878500000000003,28.267,33.49,31.034,28.279,33.789
2021-09-18T00:00:00Z,7.6,7.1,8,11.628,10.636,12.62,12.318,11.279,13.357,12.5705,11.325,13.816,13.157,11.87,14.444
